House Id,Locality,House Type,Subtype,Price,Kitchen Type,Room Number,Area,Garden,Terrace,Swimming Pool,New Building
9417936,1000,house,house,945000,usa hyper equipped,4,146,60,true,,false
9417937,1030,house,house,945000,usa hyper equipped,4,146,60,true,,false
9417964,8300,apartment,apartment,399000,installed,1,,,,,false
9417995,1000,apartment,apartment,475000,,2,,,true,,false
9418181,2300,apartment,ground floor,60000,installed,2,,,true,,false
9418192,4051,apartment,apartment,179500,not installed,2,,,true,,false
9418313,2830,apartment,penthouse,269000,installed,3,,,true,,false
9418336,6032,house,house,180000,installed,3,280,,true,,false
9418484,3300,apartment,apartment,494000,installed,4,,700,true,,false
9418737,9160,apartment,apartment,199000,hyper equipped,2,,,true,,true
9418901,7160,house,house,199900,installed,3,520,300,true,,false
9418917,1050,apartment,apartment,225000,usa semi equipped,1,,,,,false
9418975,6600,apartment,duplex,215000,installed,3,,,true,,false
9419156,2900,house,villa,2195000,hyper equipped,6,5126,,true,true,false
9419162,1160,house,town house,750000,usa hyper equipped,4,120,,true,,false
9419224,1000,apartment,apartment,560000,hyper equipped,3,,,,,false
9419231,4020,house,house,105000,semi equipped,2,70,,,,false
9419236,6230,house,house,105000,semi equipped,2,370,290,,,false
9419238,1180,apartment,apartment,365000,usa hyper equipped,2,,,true,,false
9419262,3630,apartment,ground floor,179000,installed,2,,,true,,false
9419272,6250,house,villa,435000,hyper equipped,4,1014,530,true,,false
9419389,2000,house,house,995000,hyper equipped,4,144,56,true,,false
9419485,3300,house,house,369000,installed,4,270,,true,,false
9419541,9120,house,mixed use building,270000,,0,50,,,,false
9419563,2180,house,house,449000,installed,4,314,105,true,,false
9419584,6791,house,house,385000,installed,4,1056,,true,,false
9419614,4620,apartment,apartment,189000,not installed,2,,,true,,false
9419615,4620,apartment,apartment,234500,not installed,2,,,true,,false
9419623,4620,house,house,285000,,3,400,,,,false
9419680,8710,apartment,apartment,191100,semi equipped,2,,,true,,false
9419686,8710,house,house,191100,semi equipped,2,97,,true,,false
9419687,6220,house,house,185000,not installed,3,903,,true,,false
9419704,2830,apartment,apartment,225000,installed,3,,,,,false
9419705,2830,apartment,apartment,225000,installed,3,,,,,false
9419706,2650,apartment,apartment,257000,usa installed,3,,,true,,false
9419766,2340,apartment,apartment,244000,hyper equipped,2,,,true,,false
9420135,1050,house,house,2300000,installed,6,0,,,,false
9420151,4470,house,house,169000,installed,3,1222,1000,,,false
9420199,8300,apartment,penthouse,2350000,usa hyper equipped,2,,,true,,false
9420431,4000,house,house,160000,,2,180,90,true,,false
9420432,9920,house,house,649500,installed,3,1596,,,,false
9420636,8630,apartment,apartment,299500,installed,2,,,true,,false
9420890,4032,house,house,195000,not installed,3,237,100,true,,false
9420891,4420,house,house,179000,semi equipped,4,237,115,true,,false
9420905,1200,apartment,apartment,335000,installed,2,,,true,,false
9420966,3000,apartment,apartment,395000,usa hyper equipped,3,,,true,,false
9420979,8300,house,house,1165000,usa hyper equipped,4,0,,true,,false
9421049,1050,apartment,apartment,375000,usa hyper equipped,2,,,,,false
9421157,7000,apartment,apartment,235000,installed,1,,,,,false
9421216,1370,house,house,350000,,3,1834,,true,,false
9421226,4280,house,house,199000,semi equipped,4,349,253,true,,false
9421275,1560,house,villa,789000,usa semi equipped,6,1003,500,true,,false
9421348,3001,apartment,apartment,359000,,3,,,true,,false
9421418,1140,apartment,apartment,175000,installed,1,,,true,,false
9421425,4500,apartment,apartment,159500,semi equipped,2,,,true,,false
9421433,1380,house,villa,2450000,hyper equipped,8,3000,2000,true,,false
9421440,8000,house,house,315000,,4,181,,,,false
9421447,4400,house,house,330000,hyper equipped,3,492,180,true,,false
9421606,4651,house,house,199000,installed,2,148,90,true,,false
9421671,2000,apartment,apartment,995000,,3,,,true,,false
9421784,6060,apartment,apartment,169000,installed,2,,,true,,false
9421797,8370,apartment,ground floor,115000,installed,1,,,,,false
9421798,8370,apartment,duplex,345000,hyper equipped,2,,,true,,true
9421936,8750,house,house,277387,not installed,3,293,,,,true
9421975,1050,apartment,apartment,1300000,installed,3,,,true,,false
9422049,1180,apartment,penthouse,1290000,semi equipped,5,,,true,,false
9422066,8000,apartment,loft,1295000,installed,5,,842,true,,false
9422082,1140,apartment,apartment,330000,usa installed,2,,100,true,,false
9422094,1050,apartment,duplex,597500,usa hyper equipped,2,,23,true,,false
9422184,2000,apartment,apartment,630000,,3,,,true,,true
9422185,2000,apartment,apartment,520000,installed,2,,,true,,true
9422186,2000,apartment,apartment,495000,installed,3,,,true,,true
9422187,2000,apartment,apartment,550000,installed,3,,,true,,true
9422249,4000,apartment,apartment,339500,usa hyper equipped,2,,,true,,false
9422278,1060,house,house,450000,,4,66,,,,false
9422364,1000,apartment,triplex,340000,hyper equipped,4,,,true,,false
9422365,1120,apartment,triplex,340000,hyper equipped,4,,,true,,false
9422660,5000,apartment,apartment,152500,usa installed,1,,,true,,false
9422678,1180,apartment,apartment,675000,usa hyper equipped,3,,220,true,,false
9422804,2870,apartment,apartment,317633,installed,3,,,true,,true
9423030,4400,house,house,425000,installed,7,1627,700,true,,false
9423031,4400,apartment,apartment,90000,installed,1,,,,,false
9423053,6870,house,house,195000,installed,3,60,,,,false
9423075,6720,house,house,395000,installed,4,320,170,true,,false
9423085,6210,house,house,225000,installed,6,160,,,,false
9423106,6040,house,house,139000,not installed,2,250,150,,,false
9423149,1325,house,house,510000,installed,3,1538,,true,,false
9423209,6880,house,house,245000,hyper equipped,3,329,100,true,,false
9423231,6900,apartment,apartment,265000,hyper equipped,3,,,true,,false
9423259,1200,apartment,apartment,589000,usa hyper equipped,3,,,true,,true
9423260,1200,apartment,apartment,426000,usa hyper equipped,2,,,true,,true
9423262,1200,apartment,apartment,384000,usa hyper equipped,2,,,true,,true
9423302,6040,house,house,249000,installed,3,1070,900,true,,false
9423410,1770,house,house,229000,not installed,2,414,285,true,,false
9423426,7134,house,villa,295000,usa hyper equipped,3,2000,1400,true,true,false
9423433,4430,house,house,249000,,4,0,255,true,,false
9423455,1853,house,apartment block,900000,installed,6,525,,true,,false
9423457,1780,house,apartment block,1595000,semi equipped,11,375,,true,,false
9423470,1160,apartment,apartment,360000,hyper equipped,1,,63,true,,true
9423643,1030,apartment,loft,369000,usa installed,1,,,true,,false
9423700,5150,house,villa,295000,installed,3,1800,1800,true,,false
9423719,7700,house,house,195000,semi equipped,3,110,,true,,false
9423832,1300,house,house,310000,installed,3,400,300,true,,false
9423923,7320,apartment,ground floor,134200,hyper equipped,2,,10,,,true
9423961,7320,apartment,ground floor,150500,hyper equipped,2,,10,,,true
9423967,7320,apartment,ground floor,240000,hyper equipped,2,,10,,,true
9423978,7320,apartment,apartment,134200,hyper equipped,2,,,,,true
9423982,1380,house,villa,1285000,installed,5,2220,1900,true,,false
9423983,6860,house,house,350000,installed,4,959,850,true,,false
9424005,7320,apartment,apartment,164640,hyper equipped,2,,,,,false
9424012,7320,apartment,apartment,215600,,3,,,,,true
9424083,7320,apartment,apartment,134200,hyper equipped,2,,,,,true
9424086,7320,apartment,apartment,110000,hyper equipped,1,,,,,true
9424100,7320,apartment,apartment,175000,hyper equipped,2,,,,,true
9424101,1050,apartment,penthouse,1100000,hyper equipped,3,,,true,,false
9424115,7320,apartment,apartment,128500,hyper equipped,1,,,,,true
9424198,6640,house,house,500000,installed,8,1590,,,,false
9424210,1400,apartment,apartment,255000,installed,2,,,,,false
9424275,8370,apartment,apartment,145000,hyper equipped,1,,,,,false
9424413,6200,house,house,185000,installed,3,170,100,true,,false
9424414,2650,house,town house,599000,installed,3,341,90,true,,false
9424438,6042,house,house,199000,installed,3,218,150,true,,false
9424443,1000,apartment,apartment,885000,hyper equipped,3,,,true,,false
9424722,1000,apartment,apartment,885000,installed,3,,,true,true,false
9424749,1851,apartment,loft,398000,installed,2,,,true,,false
9425072,1200,apartment,flat studio,205000,usa hyper equipped,0,,10,,,true
9425087,1050,apartment,ground floor,495000,semi equipped,3,,50,true,,false
9425108,1435,apartment,apartment,249000,usa hyper equipped,1,,81,true,,true
9425110,1435,apartment,apartment,188000,usa hyper equipped,1,,49,true,,true
9425151,4040,house,town house,225000,installed,3,189,85,true,,false
9425152,4920,house,chalet,75000,not installed,1,335,250,true,,false
9425153,4101,apartment,apartment,179000,not installed,2,,45,true,,false
9425184,8670,apartment,ground floor,449000,usa hyper equipped,3,,,true,,false
9425193,1200,apartment,apartment,220000,semi equipped,2,,,,,false
9425251,1030,apartment,apartment,198000,,1,,,,,false
9425277,1853,apartment,apartment,245000,,2,,,true,,false
9425306,1400,apartment,apartment,175000,hyper equipped,2,,,,,false
9425325,8710,house,house,387000,installed,3,362,,true,,false
9425327,8710,apartment,apartment,387000,installed,3,,,true,,false
9425337,1400,house,house,425000,installed,3,1000,920,true,,false
9425464,4350,house,villa,380000,installed,5,1153,1029,true,,false
9425601,1332,apartment,apartment,369000,usa hyper equipped,1,,,true,,true
9425620,6890,house,house,249000,semi equipped,2,1825,,,,false
9425662,8500,house,house,353050,hyper equipped,3,227,163,,,true
9425707,2880,apartment,apartment,265000,hyper equipped,2,,,true,,false
9425727,4100,apartment,apartment,315000,hyper equipped,3,,,true,,true
9425740,4100,apartment,duplex,299500,hyper equipped,2,,,true,,true
9425741,4100,apartment,penthouse,289000,hyper equipped,3,,,true,,true
9425742,2880,apartment,apartment,240000,installed,2,,,true,,false
9425794,8500,house,house,353050,hyper equipped,3,291,229,,,true
9425795,8500,house,house,353050,hyper equipped,3,262,200,,,true
9425853,1652,house,house,310000,not installed,4,1899,,,,false
9425886,9190,house,house,239000,installed,3,156,,,,false
9425902,8370,apartment,apartment,79500,semi equipped,2,,,,,false
9426154,3650,house,house,529000,installed,4,2018,,true,,false
9426194,8370,apartment,apartment,144000,installed,2,,,true,,false
9426207,1380,house,house,500000,hyper equipped,6,1000,456,true,,false
9426217,8400,apartment,apartment,149000,installed,1,,,true,,false
9426218,8531,house,house,550000,installed,2,1190,1,true,,false
9426227,1020,apartment,apartment,195000,semi equipped,2,,,true,,false
9426257,4910,house,house,465000,usa hyper equipped,3,989,900,true,true,false
9426293,5100,house,villa,385000,installed,3,876,876,true,,false
9426298,1050,house,house,695000,,5,60,,true,,false
9426321,1040,apartment,apartment,230000,installed,1,,,true,,false
9426324,6661,house,farmhouse,549000,hyper equipped,7,2900,2000,true,,false
9426336,4040,house,house,185000,semi equipped,2,175,127,true,,false
9426338,1310,apartment,apartment,350000,installed,1,,,,,false
9426371,6200,house,apartment block,129900,installed,4,22,,,,false
9426536,1130,apartment,flat studio,139990,semi equipped,0,,,,,false
9426537,1140,apartment,flat studio,139990,semi equipped,0,,,,,false
9426538,1130,apartment,flat studio,139990,semi equipped,0,,,,,false
9426539,1140,apartment,flat studio,139990,semi equipped,0,,,,,false
9426624,4000,house,town house,240000,not installed,3,0,61,true,,false
9426747,1020,apartment,apartment,445000,installed,4,,,true,,false
9426808,2000,apartment,loft,975000,usa hyper equipped,3,,,true,,false
9426883,6250,house,house,265000,usa installed,3,675,600,true,,false
9426885,1000,apartment,apartment,745000,usa hyper equipped,4,,,true,,false
9426908,1160,apartment,duplex,295000,not installed,4,,,true,,false
9426963,8300,apartment,apartment,795000,,3,,,true,,false
9427008,4500,apartment,apartment,159500,,2,,,true,,false
9427033,9310,house,house,320000,installed,4,240,110,true,,false
9427144,6600,apartment,apartment,279000,installed,3,,,true,,false
9427145,6600,apartment,apartment,259000,installed,2,,,true,,false
9427416,1400,house,house,389000,installed,4,390,220,true,,false
9427418,7301,house,house,270000,installed,4,435,,true,,false
9427425,4500,house,villa,450000,installed,3,15132,15000,true,,false
9427535,1180,apartment,duplex,460000,usa hyper equipped,3,,,true,,false
9427716,8400,apartment,apartment,249000,installed,3,,,true,,false
9427752,3730,house,house,875000,installed,3,15683,,true,,false
9427757,9450,apartment,apartment,299000,hyper equipped,2,,,true,,false
9427764,1000,house,mansion,1700000,,0,84,,,,false
9428047,1080,apartment,apartment,230000,usa installed,2,,,true,,false
9428195,1150,apartment,apartment,400000,installed,2,,,true,,false
9428212,4000,apartment,apartment,186000,,2,,,,,false
9428221,1050,house,exceptional property,2350000,usa hyper equipped,5,170,,true,,false
9428240,6142,house,house,259000,installed,3,911,800,,,false
9428303,3000,house,house,365000,,3,100,30,,,false
9428304,5377,house,house,439000,hyper equipped,3,1686,1686,true,,false
9428305,6900,house,house,439000,hyper equipped,3,1686,1686,true,,false
9428400,1180,apartment,apartment,360500,usa semi equipped,3,,,true,,false
9428428,2000,house,house,415000,usa hyper equipped,2,42,,true,,false
9428470,4800,house,villa,220000,installed,4,800,,true,,false
9428491,1000,apartment,apartment,420000,hyper equipped,2,,,true,,true
9428524,3090,apartment,apartment,340000,installed,3,,,true,,false
9428625,8300,apartment,apartment,725000,hyper equipped,2,,,true,,false
9428696,8470,house,house,349000,hyper equipped,3,120,,true,,false
9428724,8700,house,house,530000,installed,3,380,,,,false
9428751,1080,apartment,apartment,390000,usa hyper equipped,3,,,true,,false
9428819,4550,house,house,890000,installed,8,11700,11700,true,,false
9428820,4550,house,house,690000,installed,8,7000,7000,true,,false
9428840,5032,house,exceptional property,720000,hyper equipped,4,1000,800,true,,false
9428872,6030,house,apartment block,159000,semi equipped,4,0,,,,false
9428945,7340,house,house,90000,semi equipped,3,204,,true,,false
9428959,8400,apartment,apartment,149000,installed,1,,,true,,false
9429259,6940,house,house,795000,hyper equipped,6,2183,,true,,false
9429361,5170,house,villa,516000,installed,3,3620,3478,true,,false
9429394,1000,house,mansion,2285000,,5,304,200,true,,false
9429543,9260,house,house,239000,,3,310,,,,false
9429649,4030,house,house,195000,installed,2,105,60,true,,false
9429682,1200,apartment,apartment,360000,hyper equipped,2,,,true,,false
9429683,9200,house,house,219000,installed,3,359,,true,,false
9429689,1861,house,house,950000,installed,6,5662,3800,true,,false
9429694,4480,house,house,149000,not installed,3,156,35,,,false
9429782,1050,apartment,penthouse,1100000,usa hyper equipped,3,,,true,,false
9429802,1200,apartment,apartment,390000,usa hyper equipped,2,,,true,,true
9429825,6183,house,apartment block,289000,usa hyper equipped,3,147,50,true,,false
9429826,6180,house,apartment block,289000,usa hyper equipped,3,147,50,true,,false
9429866,6700,house,house,359000,semi equipped,4,1100,,,,false
9429979,6700,apartment,apartment,329000,usa installed,3,,,true,,false
9430021,1370,house,house,325000,installed,3,266,200,true,,false
9430022,5060,house,house,320000,installed,3,1700,1516,,,false
